X,Y,Z
21.61065106,680742.6368,887804.4305
26.88619334,1306839.946,1301672.949
17.13898861,341713.0215,148880.0984
13.32016354,162623.1288,87831.28585
15.27765796,243258.7084,243751.3643
20.41688309,574723.3599,544874.4564
17.05989668,337062.2473,165867.4511
21.0435928,628880.1715,691479.1375
16.19626178,289027.4994,322842.5984
20.34188306,568460.1762,435596.4243
24.37319263,974706.4987,1019514.124
22.56538903,774410.2899,705090.2944
20.59159318,589492.5536,473297.8697
23.82702577,910926.8726,939300.9023
18.81445525,450674.818,531532.2593
19.69094464,516014.6469,427320.3857
17.69543401,375662.6941,388075.7481
14.04657187,189991.3917,362241.1414
14.29975162,200222.5293,137674.0178
28.32019881,1526543.731,1434841.799
19.16809459,476323.2083,453696.7344
20.89211022,615489.1553,487492.1316
15.19174067,239247.7614,136331.826
19.67131009,514485.373,539086.1169
18.30543234,415412.8489,507933.8055
10.72748548,86902.34618,52850.47354
18.45087781,425291.5402,454417.5264
20.11288473,549620.6389,457335.3526
9.452809396,60738.09445,34660.41556
18.35284247,418615.7962,331224.6688
17.86491974,386437.6923,496812.4054
25.94048102,1174182.69,1031820.304
18.64260603,438553.6981,544746.9335
22.53048225,770842.1516,775163.443
21.30025344,652012.6958,731711.5691
20.19169427,556056.1545,612737.5532
15.39560252,248838.6917,229925.4765
25.31482045,1091566.829,1067225.272
22.767411,795278.4023,872638.3741
25.50705984,1116522.733,1109472.411
21.64750144,684208.7983,689746.7932
24.3338433,970014.4956,860265.5529
19.42930906,495886.0592,504961.7603
17.47932936,362220.0119,386629.1382
29.3721634,1702533.881,1641632.122
22.18442393,736062.6591,835495.2904
16.38529848,299117.4742,319634.4505
19.02874726,466102.714,383537.7356
18.68558327,441564.1987,435458.714
20.89697893,615916.5437,535034.65
21.41407307,662451.248,586635.8863
13.39195715,165199.7052,115245.6031
18.62996648,437670.9484,396891.6875
18.60666106,436046.4286,440668.8656
21.07053373,631282.0326,625241.7522
16.64761719,313509.4234,197007.2013
19.29226698,485556.7188,474555.2945
19.31483404,487247.6321,613613.0203
14.7446908,219099.4888,410176.3804
19.03653238,466669.7898,508288.382
19.91673817,533821.0798,658009.5975
23.25998154,847731.3675,829647.2352
18.01289982,396014.0902,253824.9397
20.6101669,591077.5116,711217.0839
16.31758264,295476.1773,349945.3253
16.06267584,282037.7023,198701.7783
22.68289519,786502.9814,711437.4825
22.44876603,762532.3245,871070.4372
19.73154322,519186.4241,461311.2476
18.82819644,451653.648,512132.5272
13.32954117,162958.1092,252912.8054
21.82658113,701221.7206,768323.6292
16.16931568,287608.2392,336423.592
23.39163036,862132.6112,946509.3926
25.88478127,1166663.701,1328468.447
20.01622537,541796.065,529041.738
23.38247992,861126.3737,828129.4831
21.71461302,690551.712,687214.1161
13.7437326,178228.2925,148636.4826
24.15874997,949319.7159,810541.8048
23.56775891,881654.5749,859636.8947
19.44707824,497236.1052,416811.6165
13.19230725,158102.7785,226622.8706
21.28632406,650742.8432,745461.4884
21.89026804,707339.8082,696467.7618
22.65346349,783462.3394,871826.2497
19.3775987,491971.2932,457466.2892
13.30670897,162143.3372,134640.1662
19.68954935,515905.8711,428164.9842
14.95575141,228462.0663,129208.8984
21.27548931,649756.2572,520059.9222
19.29249523,485573.8015,596038.0059
14.83422369,223038.674,323727.2777
24.54698487,995611.2305,916797.9791
20.92946541,618773.3881,626782.1731
25.97787843,1179249.169,1037424.133
17.32639984,352905.6118,312844.1188
19.89860188,532375.8091,426070.5682
18.97517372,462212.9256,450202.43
20.74943627,603053.0731,579684.6397
20.03802647,543554.2853,604230.9131
16.04411022,281075.4097,110007.3297
16.6388406,313020.4962,370413.3656
17.7165617,376994.6922,422358.6789
19.5645065,506220.0882,558906.2215
23.84150864,912580.9701,944006.4175
15.47321511,252557.4834,126410.5728
18.25103887,411758.49,470570.2006
16.93914352,330044.3798,396431.9371
15.19199165,239259.4124,218724.8174
21.62742397,682318.8396,675205.6863
19.07394179,469401.2015,524450.3339
13.41459156,166017.7696,152862.9773
18.30740283,415545.6422,367430.7494
17.95081582,391977.1485,278295.7731
20.71014595,599658.2225,613532.4016
18.45488609,425565.9993,510878.8882
17.78937553,381609.6298,494700.1748
16.3099077,295065.3716,293200.7608
16.76292938,319981.224,188369.1669
9.29282,57907.31838,-12830.91171
20.79171117,606720.1835,594411.2442
21.02497862,627224.2512,623426.6646
9.40388288,59862.16489,209009.2584
16.74539746,318991.4996,284962.2705
20.49074268,580936.422,712214.4638
21.67919495,687199.3547,670470.3038
15.77793412,267522.1173,230460.5111
17.75373521,379346.0205,402154.1616
22.18778029,736394.8239,698765.8352
24.37739749,975208.7813,1027071.183
16.17538937,287927.7302,371471.6868
17.17306804,343730.2388,386307.573
15.6028331,258851.7306,331352.6463
18.30330147,415269.2798,460632.627
26.09644969,1195409.475,1130387.102
13.02876986,152447.1614,203799.3542
16.77979514,320935.2971,247187.5672
25.89848672,1168510.822,1194323.853
25.09738489,1063793.121,978950.1217
23.17058147,838044.2143,784023.3838
15.63413875,260387.6971,509108.3475
16.70110059,316500.033,138441.6092
13.27343332,160960.8806,108680.8081
27.00091022,1323582.152,1385440.055
15.4145151,249741.4419,173913.2572
15.9049936,273935.2789,266218.9537
21.34982682,656545.4677,695802.3156
22.23954683,741530.6737,686183.8038
16.26866006,292864.1757,488114.5264
15.64641617,260991.7518,265367.0472
20.9282052,618662.4006,521757.2203
21.57799652,677680.9957,813548.4653
18.16289435,405882.6662,449400.1801
16.98765404,332851.7172,360491.5164
21.26045693,648389.1067,636805.488
13.13638946,156153.1051,202414.4531
16.13080322,285587.9658,250515.3249
21.80109411,698783.2843,685705.2683
20.54212456,585285.1542,523556.0491
22.48460414,766169.3161,929895.4223
18.97714735,462355.8355,547065.7109
10.92666449,91602.49029,131597.7769
13.98609842,187601.4183,232981.409
19.37151323,491511.96,466806.4739
24.87449794,1035818.113,948931.9685
24.5312682,993708.5133,1108857.508
18.45715556,425721.4495,330672.356
19.15425103,475301.1707,470400.2081
23.26885828,848697.3014,729091.1018
24.79605357,1026090.803,1018104.402
19.96328859,537542.7157,421325.2702
17.87877029,387327.3278,458202.8582
25.22218324,1079675.413,1224893.223
17.03553515,335638.3884,342380.7962
18.58047558,434225.9987,489771.2948
23.03826192,823842.9634,856319.7977
23.14971708,835794.1288,900716.6542
25.11328793,1065808.248,992308.1615
15.75577432,266414.1394,373429.407
14.52213925,209513.0769,239897.719
21.47543531,668125.0902,648442.2797
21.52061228,672323.135,671350.3141
22.28202525,745762.9238,805526.0784
12.49702254,135016.7234,123481.0096
17.47138274,361731.9756,433477.9905
21.85378466,703830.6699,650063.2236
23.069074,827135.3662,930332.8139
19.93514486,535290.5909,542636.6836
22.25517823,743086.199,695601.6042
15.26793988,242802.762,319041.8283
19.96917071,538014.2185,530159.1965
16.72580075,317887.6604,416015.4196
28.21351824,1509407.831,1444230.562
16.16981438,287634.463,254476.5899
21.90304892,708571.901,909338.7558
19.01092782,464806.4732,551246.7655
12.66682607,140425.5534,134090.8915
11.96262408,118930.2863,54733.52417
22.65522509,783644.1119,793220.5229
20.94418698,620070.9182,691380.1583
23.97930391,928419.3758,897409.9849
18.52299866,430248.1166,510300.1287
17.5400852,365965.9655,383734.4147
14.33397792,201633.7605,121723.4762
21.34978465,656541.6032,674484.1004
17.3037533,351540.1718,291426.3164
18.58923738,434834.5536,499333.3439
16.09281871,283604.8082,226827.9039
24.52910542,993446.87,875212.0289
19.52171938,502934.0868,579008.6801
24.12187124,944998.9432,1074956.608
18.48878156,427891.6934,402920.7533
22.17914846,735540.7717,677283.2081
15.19999574,239631.178,243994.2088
23.42203625,865481.8862,838819.5797
22.18312768,735934.4022,798390.3938
21.83711668,702231.3595,620248.8542
11.72636632,112259.8511,240108.0116
17.73275856,378017.9775,464806.0833
19.35090139,489958.3125,397674.5061
18.54779482,431961.1967,328277.222
25.21651934,1078951.19,1045565.134
24.6136015,1003703.162,1008478.868
16.54682353,307925.3659,260452.3341
27.15433792,1346197.334,1349990.653
22.75875527,794376.6621,843566.9739
24.98700698,1049876.993,1056906.366
23.91528106,921037.7885,885206.3243
18.49833984,428549.0655,539790.1468
16.60602588,311197.0131,310775.171
24.63531406,1006350.071,903641.5331
20.03112414,542997.2108,562786.0813
18.06113371,399169.703,509646.1819
22.29897652,747456.3393,638938.8468
17.18605736,344501.2069,309104.0809
17.48006685,362265.3264,275569.6555
19.17099235,476537.3302,399789.3479
24.34539901,971390.8233,901854.529
26.50866438,1252742.941,1166941.704
17.58913636,369009.2414,387003.8844
31.30616161,2060518.695,1963309.72
14.19272911,195853.111,285324.7855
20.29507842,564574.8835,597327.154
20.87456363,613950.5224,725328.1176
21.08090477,632208.2793,564442.5067
18.66415446,440061.4055,504219.0887
18.30884117,415642.5918,279412.5969
21.70111853,689273.1545,640517.002
25.15443184,1071033.58,1161160.287
24.40476091,978481.6569,1083905.715
15.12604283,236211.1621,195521.4801
27.93982701,1466034.497,1573586.489
24.48899089,988602.3519,956721.7218
21.37065308,658456.0182,621325.5939
16.15255896,286728.038,235653.5553
20.98926633,624055.4766,578535.8432
25.29862146,1089481.148,1157237.438
13.70524022,176769.6688,302583.4125
20.17317645,554539.4825,517238.1653
17.46483207,361330.0048,296120.7761
22.06817854,724620.2329,735565.1402
19.0097093,464717.9228,376764.7165
12.61273472,138686.7164,195095.7014
15.75493434,266372.202,294120.7944
19.23529139,481305.1914,445961.7524
12.91131223,148471.648,167781.4424
24.36544055,973780.9441,896438.9012
20.31603049,566311.9207,642159.975
19.34479107,489498.3738,515513.9916
18.84134062,452591.2884,341678.8383
12.3214138,129575.3039,189927.5621
19.46177077,498354.2609,538315.3284
28.32631334,1527529.818,1360977.744
21.90158451,708430.657,812497.4283
10.92145123,91477.26307,3785.336725
17.27003911,349514.0309,273248.6563
16.7562761,319605.3846,327008.181
20.72970596,601346.6827,521892.3467
23.83825887,912209.6366,811022.3344
18.30044616,415076.9536,459355.9355
13.95219758,186270.6206,234965.7087
13.14469864,156441.7734,237201.8357
19.74550839,520280.4788,637363.1667
21.51060736,671391.9123,635408.8299
16.09992449,283975.0881,234882.2091
21.86542464,704948.9848,784331.8666
26.56815403,1261165.992,1269105.077
26.34777653,1230151.739,1245782.727
21.30254511,652221.7715,569188.3276
14.45473238,206666.7746,173995.3486
22.57777866,775679.4028,791801.3808
19.77528167,522618.135,562326.5711
19.03651331,466668.4006,640136.1734
23.2163873,842998.2944,719155.7913
15.37555062,247883.9761,469377.734
18.5552771,432479.0209,453638.2298
16.66758376,314623.6436,316025.755
21.61449316,681103.4747,570535.9378
16.48336365,304444.3232,417140.8317
21.62578343,682164.565,653477.478
16.80944524,322617.2145,283855.29
23.60216532,885502.4002,802404.0016
12.04559829,121336.3681,74077.58903
15.89477091,273415.4949,194169.1444
13.73837392,178024.7417,97989.98151
27.11483742,1340350.472,1434090.192
15.2507607,241998.1792,261799.7747
16.2569827,292243.0308,380167.2121
21.6404602,683545.5838,667034.2856
19.58254646,507609.8492,442121.6706
16.4409753,302134.0138,212740.5449
15.71569466,264418.0747,249991.6478
20.02734146,542692.0799,564121.4851
19.78795776,523615.5397,596242.9867
17.33300894,353304.7705,247950.7371
16.39096018,299423.2885,311581.5308
20.56579216,587295.6039,584476.5566
20.94592179,620223.9412,579883.3664
19.40575123,494100.0122,563636.8353
15.72939709,265099.3462,317605.8869
22.47473433,765166.5322,759413.8937
15.11650959,235772.7123,263982.5371
17.72699125,377653.3961,353956.9377
24.1339834,946416.5686,959587.4861
17.96786317,393082.8587,457676.5371
18.8698707,454630.9864,555428.2925
27.07417461,1334349.332,1343087.679
17.29486042,351004.9643,435343.2055
20.10432458,548924.6515,567668.4691
14.16957764,194916.5174,179575.3752
18.72785745,444538.9861,438010.1904
22.56221904,774085.8002,723630.4101
19.57078275,506703.3067,388994.8932
19.70268233,516930.3158,582909.066
21.22336581,645024.0371,715956.1984
21.49217716,669678.7606,663805.6149
18.45971686,425896.935,305880.3838
29.44613334,1715395.027,1556053.688
16.57493763,309476.0985,297959.1779
18.02382951,396727.6668,328327.7309
18.28965623,414350.7116,475433.0708
18.87566236,455045.8027,485748.3967
22.50873123,768624.3659,655809.4865
23.89021354,918158.3413,954870.485
22.64537428,782628.0114,864194.5149
15.43958181,250941.3616,322257.8823
15.80992369,269127.0727,282631.2777
22.69235203,787481.6612,783262.3146
18.61771995,436816.7893,542943.2577
13.63028199,173952.6181,216624.8088
21.21248128,644038.7733,771343.0194
15.19534136,239414.9485,371385.6822
18.54023553,431438.4661,407100.6997
14.72101075,218065.5923,250214.6049
22.6840107,786618.3821,831150.5474
15.58430887,257945.7612,341811.4171
19.93561052,535327.8023,553637.37
25.2271555,1080311.468,1085215.94
10.46760992,81026.62629,-97239.84377
17.59208145,369192.5039,378734.9868
22.16993022,734629.4318,765311.5098
21.60540599,680250.2429,709234.7252
24.52064742,992424.1018,1048190.869
21.2177444,644515.0633,734475.5054
15.03222264,231920.1987,148998.0409
21.46257745,666933.5031,705549.2635
22.58221759,776134.4364,736632.4096
13.3256486,162819.0045,155063.999
20.60763882,590861.614,558132.6192
19.00323683,464247.7562,351452.9152
20.21498827,557967.9646,681312.3198
21.93931711,712076.0338,846774.7031
22.86555223,805550.6207,781239.4524
16.83121548,323855.9241,263313.0744
24.97741748,1048673.762,1024737.802
24.80447183,1027131.748,1061726.704
23.34704132,857236.7505,929208.1927
26.91104733,1310455.139,1424567.194
21.24145067,646663.3074,676486.6873
14.67934507,216254.4757,174950.447
20.06042806,545364.922,517160.5586
17.42192941,358704.7956,219498.079
14.97957262,229535.5155,319771.071
18.07349256,399980.9742,236145.6163
29.22243344,1676697.917,1625293.176
23.04348665,824400.6289,898087.5834
17.89720295,388513.4149,509892.5834
17.25412863,348560.5908,322318.4409
24.6766231,1011398.82,1019666.792
20.02428219,542445.3878,444619.0114
25.25448767,1083812.289,1164378.216
30.20293244,1850729.426,1850570.297
23.13703561,834428.497,810966.3203
18.36943925,419740.9629,554605.1377
25.01051151,1052830.103,1159644.948
25.66808634,1137718.192,1109699.426
18.46304054,426124.7276,386101.3296
18.10828801,402271.0135,426564.032
16.42747632,301400.7679,423914.259
24.61396644,1003747.611,1015456.37
22.49927381,767661.4,867713.0072
12.52480506,135891.7302,116781.6591
20.52522448,583852.4034,655365.0452
17.58231808,368585.1985,354178.5575
22.64427273,782514.4424,680670.0225
21.93417768,711578.7711,645237.118
20.66827902,596054.8852,509843.5143
19.61397581,510037.2219,475824.0367
18.02435029,396761.6894,401643.8968
24.14513164,947722.6332,1026113.16
18.85029969,453231.1341,421167.687
22.80166075,798853.2121,965740.1359
24.05035338,936657.3617,917212.1922
16.71930583,317522.386,306677.9591
17.08019092,338251.4924,379616.3297
20.34635689,568832.4904,523895.0172
24.64488353,1007518.137,1048411.115
19.09262849,470769.6093,465494.6275
22.89949279,809123.6843,902394.0754
13.87432243,183237.9688,128905.7698
21.99604211,717579.9147,587529.5023
13.81895457,181102.3896,189406.0855
8.735734925,48785.94832,69723.82526
17.00405758,333804.6349,326630.3765
18.58428384,434490.433,455190.3223
28.54528936,1563125.276,1643725.081
21.5534369,675384.4179,673352.5053
14.82200513,222498.283,190451.6118
25.45226449,1109370.89,1149643.42
23.90913294,920331.01,873697.7734
20.67273826,596437.983,449997.5203
12.92140409,148810.3997,197295.4104
20.61340049,591353.7366,527342.2673
18.81873279,450979.3679,496842.8438
20.46991487,579179.8467,587917.5929
24.10443727,942960.9433,917420.0083
21.42519337,663477.0756,585814.0311
14.89539932,225757.6932,80723.26655
20.64512809,594068.6221,443063.4116
15.50461182,254072.4833,219486.9638
12.41804753,132550.5627,259249.6494
22.57980892,775887.5022,622464.6946
